"","subject","session.num","IP_LABEL","IA_LABEL","IA_ID","trial","condition","phase","session","video_file","video_id","video_latency","IA_AREA","IA_AVERAGE_FIX_PUPIL_SIZE","IA_DWELL_TIME","IA_DWELL_TIME_%","IA_FIXATION_COUNT","IA_MAX_FIX_PUPIL_SIZE","TRIAL_DWELL_TIME","TRIAL_FIXATION_COUNT","TRIAL_IA_COUNT","TRIAL_TOTAL_VISITED_IA_COUNT","Dog_ID","Date1","Date2","Breed","sex","neutered","birth_date","age","Order_condition"
"1","dog_1","1","video_ip","IA_end_launch_ball",5,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,7676,981,0.2315,4,7947,4237,11,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"2","dog_1","1","video_ip","IA_end_con_target_ball",6,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,8447,1370,0.3233,4,9494,4237,11,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"3","dog_1","1","video_ip","IA_end_exp_target_ball",7,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,6885.5,1281,0.3023,2,6893,4237,11,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"4","dog_1","1","video_ip","target_ball",8,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,4237,11,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"5","dog_1","1","video_ip","launch_ball",9,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,4237,11,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"6","dog_1","1","video_ip","target_ball_exp",10,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,9087,139,0.0328,1,9087,4237,11,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"7","dog_1","1","video_ip","launch_hab",11,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,4237,11,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"8","dog_1","1","video_ip","screen_IA",12,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,786432,7838.55,4237,1,11,9494,4237,11,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"9","dog_1","1","launch_IP_long","IA_end_launch_ball",5,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,7907,387,0.1124,2,7947,3444,7,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"10","dog_1","1","launch_IP_long","IA_end_con_target_ball",6,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,7603.5,1171,0.34,2,7836,3444,7,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"11","dog_1","1","launch_IP_long","IA_end_exp_target_ball",7,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,6885.5,1281,0.372,2,6893,3444,7,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"12","dog_1","1","launch_IP_long","target_ball",8,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,3444,7,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"13","dog_1","1","launch_IP_long","launch_ball",9,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,3444,7,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"14","dog_1","1","launch_IP_long","target_ball_exp",10,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,3444,7,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"15","dog_1","1","launch_IP_long","launch_hab",11,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,3444,7,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"16","dog_1","1","launch_IP_long","screen_IA",12,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,786432,7536.14,3444,1,7,7961,3444,7,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"17","dog_1","1","launch_IP_short","IA_end_launch_ball",5,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,7907,387,0.1468,2,7947,2636,6,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"18","dog_1","1","launch_IP_short","IA_end_con_target_ball",6,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,7603.5,1171,0.4442,2,7836,2636,6,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"19","dog_1","1","launch_IP_short","IA_end_exp_target_ball",7,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,6893,473,0.1794,1,6893,2636,6,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"20","dog_1","1","launch_IP_short","target_ball",8,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,2636,6,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"21","dog_1","1","launch_IP_short","launch_ball",9,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,2636,6,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"22","dog_1","1","launch_IP_short","target_ball_exp",10,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,2636,6,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"23","dog_1","1","launch_IP_short","launch_hab",11,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,2636,6,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"24","dog_1","1","launch_IP_short","screen_IA",12,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,786432,7645.83,2636,1,6,7961,2636,6,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"25","dog_1","1","end_IP","IA_end_launch_ball",5,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,NA,0,0,0,NA,808,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"26","dog_1","1","end_IP","IA_end_con_target_ball",6,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,NA,0,0,0,NA,808,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"27","dog_1","1","end_IP","IA_end_exp_target_ball",7,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,6885.5,808,1,2,6893,808,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"28","dog_1","1","end_IP","target_ball",8,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,808,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"29","dog_1","1","end_IP","launch_ball",9,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,808,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"30","dog_1","1","end_IP","target_ball_exp",10,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,808,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"31","dog_1","1","end_IP","launch_hab",11,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,808,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"32","dog_1","1","end_IP","screen_IA",12,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,786432,6885.5,808,1,2,6893,808,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"33","dog_1","1","video_running","IA_end_launch_ball",5,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,7676,981,0.2861,4,7947,3429,10,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"34","dog_1","1","video_running","IA_end_con_target_ball",6,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,8447,1370,0.3995,4,9494,3429,10,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"35","dog_1","1","video_running","IA_end_exp_target_ball",7,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,96000,6893,473,0.1379,1,6893,3429,10,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"36","dog_1","1","video_running","target_ball",8,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,3429,10,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"37","dog_1","1","video_running","launch_ball",9,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,3429,10,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"38","dog_1","1","video_running","target_ball_exp",10,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,9087,139,0.0405,1,9087,3429,10,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"39","dog_1","1","video_running","launch_hab",11,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,6361.73,NA,0,0,0,NA,3429,10,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"40","dog_1","1","video_running","screen_IA",12,1,"hab","hab1","test_session","contact_habituation_100fps.mp4",1,4500,786432,7934.6,3429,1,10,9494,3429,10,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"41","dog_1","1","video_ip","IA_end_launch_ball",5,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,6958,1012,0.2477,2,7102,4086,7,8,6,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"42","dog_1","1","video_ip","IA_end_con_target_ball",6,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,6868,161,0.0394,1,6868,4086,7,8,6,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"43","dog_1","1","video_ip","IA_end_exp_target_ball",7,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,6717,767,0.1877,1,6717,4086,7,8,6,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"44","dog_1","1","video_ip","target_ball",8,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,6781,206,0.0504,1,6781,4086,7,8,6,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"45","dog_1","1","video_ip","launch_ball",9,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,4086,7,8,6,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"46","dog_1","1","video_ip","target_ball_exp",10,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,4086,7,8,6,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"47","dog_1","1","video_ip","launch_hab",11,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,6781,180,0.0441,1,6781,4086,7,8,6,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"48","dog_1","1","video_ip","screen_IA",12,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,786432,6788.29,4086,1,7,7102,4086,7,8,6,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"49","dog_1","1","launch_IP_long","IA_end_launch_ball",5,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,7102,355,0.1086,1,7102,3268,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"50","dog_1","1","launch_IP_long","IA_end_con_target_ball",6,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,NA,0,0,0,NA,3268,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"51","dog_1","1","launch_IP_long","IA_end_exp_target_ball",7,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,6717,767,0.2347,1,6717,3268,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"52","dog_1","1","launch_IP_long","target_ball",8,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,6781,206,0.063,1,6781,3268,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"53","dog_1","1","launch_IP_long","launch_ball",9,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,3268,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"54","dog_1","1","launch_IP_long","target_ball_exp",10,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,3268,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"55","dog_1","1","launch_IP_long","launch_hab",11,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,6781,180,0.0551,1,6781,3268,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"56","dog_1","1","launch_IP_long","screen_IA",12,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,786432,6767.2,3268,1,5,7102,3268,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"57","dog_1","1","launch_IP_short","IA_end_launch_ball",5,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,7102,355,0.1433,1,7102,2478,4,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"58","dog_1","1","launch_IP_short","IA_end_con_target_ball",6,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,NA,0,0,0,NA,2478,4,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"59","dog_1","1","launch_IP_short","IA_end_exp_target_ball",7,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,NA,0,0,0,NA,2478,4,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"60","dog_1","1","launch_IP_short","target_ball",8,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,6781,206,0.0831,1,6781,2478,4,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"61","dog_1","1","launch_IP_short","launch_ball",9,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,2478,4,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"62","dog_1","1","launch_IP_short","target_ball_exp",10,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,2478,4,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"63","dog_1","1","launch_IP_short","launch_hab",11,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,6781,180,0.0726,1,6781,2478,4,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"64","dog_1","1","launch_IP_short","screen_IA",12,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,786432,6779.75,2478,1,4,7102,2478,4,8,4,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"65","dog_1","1","end_IP","IA_end_launch_ball",5,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,NA,0,0,0,NA,790,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"66","dog_1","1","end_IP","IA_end_con_target_ball",6,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,NA,0,0,0,NA,790,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"67","dog_1","1","end_IP","IA_end_exp_target_ball",7,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,6717,767,0.9709,1,6717,790,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"68","dog_1","1","end_IP","target_ball",8,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,790,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"69","dog_1","1","end_IP","launch_ball",9,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,790,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"70","dog_1","1","end_IP","target_ball_exp",10,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,790,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"71","dog_1","1","end_IP","launch_hab",11,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,790,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"72","dog_1","1","end_IP","screen_IA",12,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,786432,6728,790,1,2,6739,790,2,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"73","dog_1","1","video_running","IA_end_launch_ball",5,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,6958,1012,0.307,2,7102,3296,6,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"74","dog_1","1","video_running","IA_end_con_target_ball",6,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,6868,161,0.0488,1,6868,3296,6,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"75","dog_1","1","video_running","IA_end_exp_target_ball",7,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,96000,NA,0,0,0,NA,3296,6,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"76","dog_1","1","video_running","target_ball",8,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,6781,206,0.0625,1,6781,3296,6,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"77","dog_1","1","video_running","launch_ball",9,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,3296,6,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"78","dog_1","1","video_running","target_ball_exp",10,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,NA,0,0,0,NA,3296,6,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"79","dog_1","1","video_running","launch_hab",11,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,6361.73,6781,180,0.0546,1,6781,3296,6,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"80","dog_1","1","video_running","screen_IA",12,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,786432,6800.17,3296,1,6,7102,3296,6,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"81","dog_1","1","video_ip","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,7353,928,0.2187,1,7353,4243,7,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"82","dog_1","1","video_ip","IA_end_con_target_ball",6,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,6947,1157,0.2727,1,6947,4243,7,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"83","dog_1","1","video_ip","IA_end_exp_target_ball",7,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,7258,1053,0.2482,2,7379,4243,7,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"84","dog_1","1","video_ip","target_ball",8,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,4243,7,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"85","dog_1","1","video_ip","launch_ball",9,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,4243,7,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"86","dog_1","1","video_ip","target_ball_exp",10,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,4243,7,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"87","dog_1","1","video_ip","launch_hab",11,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,7379,221,0.0521,1,7379,4243,7,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"88","dog_1","1","video_ip","screen_IA",12,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,786432,7111.43,4243,1,7,7379,4243,7,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"89","dog_1","1","launch_IP_long","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,7353,881,0.2582,1,7353,3412,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"90","dog_1","1","launch_IP_long","IA_end_con_target_ball",6,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,6947,1157,0.3391,1,6947,3412,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"91","dog_1","1","launch_IP_long","IA_end_exp_target_ball",7,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,7258,1053,0.3086,2,7379,3412,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"92","dog_1","1","launch_IP_long","target_ball",8,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,3412,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"93","dog_1","1","launch_IP_long","launch_ball",9,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,3412,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"94","dog_1","1","launch_IP_long","target_ball_exp",10,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,3412,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"95","dog_1","1","launch_IP_long","launch_hab",11,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,7379,221,0.0648,1,7379,3412,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"96","dog_1","1","launch_IP_long","screen_IA",12,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,786432,7238.4,3412,1,5,7379,3412,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"97","dog_1","1","launch_IP_short","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,7353,881,0.3395,1,7353,2595,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"98","dog_1","1","launch_IP_short","IA_end_con_target_ball",6,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,6947,1157,0.4459,1,6947,2595,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"99","dog_1","1","launch_IP_short","IA_end_exp_target_ball",7,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,7258,236,0.0909,2,7379,2595,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"100","dog_1","1","launch_IP_short","target_ball",8,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,2595,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"101","dog_1","1","launch_IP_short","launch_ball",9,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,2595,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"102","dog_1","1","launch_IP_short","target_ball_exp",10,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,2595,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"103","dog_1","1","launch_IP_short","launch_hab",11,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,7379,221,0.0852,1,7379,2595,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"104","dog_1","1","launch_IP_short","screen_IA",12,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,786432,7238.4,2595,1,5,7379,2595,5,8,5,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
"105","dog_1","1","end_IP","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,NA,0,0,0,NA,817,1,8,2,12,"27/10/2020","06/11/2020","Border Collie","m","yes","15.03.2019",19,"test_first"
